"No.","Time","Source","Destination","Protocol","Length","Info"
"768","295.699590","192.168.1.7","34.247.232.119","TCP","97","[TCP Retransmission] 57428  >  443 [FIN, PSH, ACK] Seq=968 Ack=4024 Win=64128 Len=31 TSval=3567540096 TSecr=4027650508"
"769","295.783580","192.168.1.7","64.233.190.188","TCP","66","[TCP Keep-Alive] 34116  >  443 [ACK] Seq=27 Ack=27 Win=501 Len=0 TSval=3028831592 TSecr=3733924520"
"770","295.879797","64.233.190.188","192.168.1.7","TCP","66","[TCP Keep-Alive ACK] 443  >  34116 [ACK] Seq=27 Ack=28 Win=265 Len=0 TSval=3733969618 TSecr=3028695646"
"771","296.362398","192.168.1.7","192.168.1.5","TCP","176","60876  >  8009 [PSH, ACK] Seq=6623 Ack=6605 Win=501 Len=110 TSval=3801446752 TSecr=597786 [TCP segment of a reassembled PDU]"
"772","296.366604","192.168.1.5","192.168.1.7","TCP","176","8009  >  60876 [PSH, ACK] Seq=6605 Ack=6733 Win=1425 Len=110 TSval=598287 TSecr=3801446752 [TCP segment of a reassembled PDU]"
"773","296.366630","192.168.1.7","192.168.1.5","TCP","66","60876  >  8009 [ACK] Seq=6733 Ack=6715 Win=501 Len=0 TSval=3801446757 TSecr=598287"
"774","301.367166","192.168.1.7","192.168.1.5","TCP","176","60876  >  8009 [PSH, ACK] Seq=6733 Ack=6715 Win=501 Len=110 TSval=3801451757 TSecr=598287 [TCP segment of a reassembled PDU]"
"775","301.371367","192.168.1.5","192.168.1.7","TCP","176","8009  >  60876 [PSH, ACK] Seq=6715 Ack=6843 Win=1425 Len=110 TSval=598787 TSecr=3801451757 [TCP segment of a reassembled PDU]"
"776","301.371394","192.168.1.7","192.168.1.5","TCP","66","60876  >  8009 [ACK] Seq=6843 Ack=6825 Win=501 Len=0 TSval=3801451761 TSecr=598787"
"777","303.891587","192.168.1.7","192.168.1.5","TCP","66","[TCP Dup ACK 89#6] 40280  >  8008 [ACK] Seq=1 Ack=1 Win=501 Len=0 TSval=3801454282 TSecr=594534"
"778","303.896125","192.168.1.5","192.168.1.7","TCP","66","[TCP Dup ACK 90#6] [TCP ACKed unseen segment] 8008  >  40280 [ACK] Seq=1 Ack=2 Win=1375 Len=0 TSval=599040 TSecr=3797710348"
"779","304.085754","192.168.1.7","157.240.216.60","TLSv1.2","97","Application Data"
"780","304.148939","157.240.216.60","192.168.1.7","TCP","66","443  >  38590 [ACK] Seq=8207 Ack=529 Win=202 Len=0 TSval=207979205 TSecr=1151853030"
"781","304.237023","157.240.216.60","192.168.1.7","TLSv1.2","104","Application Data"
"782","304.237043","192.168.1.7","157.240.216.60","TCP","66","38590  >  443 [ACK] Seq=529 Ack=8245 Win=501 Len=0 TSval=1151853181 TSecr=207979292"
"783","306.372487","192.168.1.7","192.168.1.5","TCP","176","60876  >  8009 [PSH, ACK] Seq=6843 Ack=6825 Win=501 Len=110 TSval=3801456763 TSecr=598787 [TCP segment of a reassembled PDU]"
"784","306.378991","192.168.1.5","192.168.1.7","TCP","176","8009  >  60876 [PSH, ACK] Seq=6825 Ack=6953 Win=1425 Len=110 TSval=599288 TSecr=3801456763 [TCP segment of a reassembled PDU]"
"785","306.379011","192.168.1.7","192.168.1.5","TCP","66","60876  >  8009 [ACK] Seq=6953 Ack=6935 Win=501 Len=0 TSval=3801456769 TSecr=599288"
"786","306.885572","192.168.1.2","224.0.0.251","MDNS","136","Standard query 0x0012 PTR _%9E5E7C8F47989526C9BCD95D24084F6F0B27C5ED._sub._googlecast._tcp.local, ""QM"" question PTR _googlecast._tcp.local, ""QM"" question"
"787","306.885605","192.168.1.5","224.0.0.251","MDNS","456","Standard query response 0x0000 PTR UnionTV-7990a23fb007d577b5112dbed190e2c8._googlecast._tcp.local TXT, cache flush SRV, cache flush 0 0 8009 7990a23f-b007-d577-b511-2dbed190e2c8.local A, cache flush 192.168.1.5"
"788","306.885609","192.168.1.5","224.0.0.251","MDNS","408","Standard query response 0x0000 PTR UnionTV-7990a23fb007d577b5112dbed190e2c8._googlecast._tcp.local TXT, cache flush SRV, cache flush 0 0 8009 7990a23f-b007-d577-b511-2dbed190e2c8.local A, cache flush 192.168.1.5"
"789","307.987595","192.168.1.7","192.168.1.5","TCP","66","[TCP Dup ACK 98#6] 40286  >  8008 [ACK] Seq=1 Ack=1 Win=502 Len=0 TSval=3801458378 TSecr=594944"
"790","307.992865","192.168.1.5","192.168.1.7","TCP","66","[TCP Dup ACK 99#6] [TCP ACKed unseen segment] 8008  >  40286 [ACK] Seq=1 Ack=2 Win=1358 Len=0 TSval=599450 TSecr=3797710107"
"791","310.263920","192.168.1.5","224.0.0.251","MDNS","247","Standard query response 0x0000 PTR 3717effb6196dba0._spotify-connect._tcp.local PTR _spotify-connect._tcp.local SRV 0 0 35313 3717effb6196dba0.local TXT A 192.168.1.5"
"792","310.776045","192.168.1.5","224.0.0.251","MDNS","448","Standard query response 0x0000 TXT, cache flush PTR _androidtvremote._tcp.local PTR MATIASMOREIRA._androidtvremote._tcp.local SRV, cache flush 0 0 6466 Android.local PTR, cache flush Android.local PTR, cache flush Android.local A, cache flush 192.168.1.5 AAAA, cache flush fe80::fa4f:adff:fe1c:cc48 NSEC, cache flush MATIASMOREIRA._androidtvremote._tcp.local NSEC, cache flush 5.1.168.192.in-addr.arpa NSEC, cache flush 8.4.C.C.C.1.E.F.F.F.D.A.F.4.A.F.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush Android.local"
"793","310.776073","fe80::fa4f:adff:fe1c:cc48","ff02::fb","MDNS","468","Standard query response 0x0000 TXT, cache flush PTR _androidtvremote._tcp.local PTR MATIASMOREIRA._androidtvremote._tcp.local SRV, cache flush 0 0 6466 Android.local PTR, cache flush Android.local PTR, cache flush Android.local A, cache flush 192.168.1.5 AAAA, cache flush fe80::fa4f:adff:fe1c:cc48 NSEC, cache flush MATIASMOREIRA._androidtvremote._tcp.local NSEC, cache flush 5.1.168.192.in-addr.arpa NSEC, cache flush 8.4.C.C.C.1.E.F.F.F.D.A.F.4.A.F.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush Android.local"
"794","311.185704","192.168.1.5","224.0.0.251","MDNS","247","Standard query response 0x0000 PTR 3717effb6196dba0._spotify-connect._tcp.local PTR _spotify-connect._tcp.local SRV 0 0 35313 3717effb6196dba0.local TXT A 192.168.1.5"
"795","311.379390","192.168.1.7","192.168.1.5","TCP","176","60876  >  8009 [PSH, ACK] Seq=6953 Ack=6935 Win=501 Len=110 TSval=3801461769 TSecr=599288 [TCP segment of a reassembled PDU]"
"796","311.386676","192.168.1.5","192.168.1.7","TCP","176","8009  >  60876 [PSH, ACK] Seq=6935 Ack=7063 Win=1425 Len=110 TSval=599789 TSecr=3801461769 [TCP segment of a reassembled PDU]"
"797","311.386694","192.168.1.7","192.168.1.5","TCP","66","60876  >  8009 [ACK] Seq=7063 Ack=7045 Win=501 Len=0 TSval=3801461777 TSecr=599789"
"798","316.387261","192.168.1.7","192.168.1.5","TCP","176","60876  >  8009 [PSH, ACK] Seq=7063 Ack=7045 Win=501 Len=110 TSval=3801466777 TSecr=599789 [TCP segment of a reassembled PDU]"
"799","316.392755","192.168.1.5","192.168.1.7","TCP","176","8009  >  60876 [PSH, ACK] Seq=7045 Ack=7173 Win=1425 Len=110 TSval=600290 TSecr=3801466777 [TCP segment of a reassembled PDU]"
"800","316.392773","192.168.1.7","192.168.1.5","TCP","66","60876  >  8009 [ACK] Seq=7173 Ack=7155 Win=501 Len=0 TSval=3801466783 TSecr=600290"
"801","316.895645","192.168.1.7","192.168.1.1","DNS","90","Standard query 0x6a08 A clients4.google.com OPT"
"802","316.953652","192.168.1.1","192.168.1.7","DNS","130","Standard query response 0x6a08 A clients4.google.com CNAME clients.l.google.com A 216.58.222.78 OPT"
"803","316.955020","192.168.1.7","216.58.222.78","UDP","1392","49346  >  443 Len=1350"
"804","317.041941","216.58.222.78","192.168.1.7","UDP","84","443  >  49346 Len=42"
"805","317.070398","216.58.222.78","192.168.1.7","UDP","1392","443  >  49346 Len=1350"
"806","317.070730","192.168.1.7","216.58.222.78","UDP","75","49346  >  443 Len=33"
"807","317.070862","192.168.1.7","216.58.222.78","UDP","1048","49346  >  443 Len=1006"
"808","317.132388","216.58.222.78","192.168.1.7","UDP","1392","443  >  49346 Len=1350"
"809","317.132406","216.58.222.78","192.168.1.7","UDP","921","443  >  49346 Len=879"
"810","317.132592","192.168.1.7","216.58.222.78","UDP","75","49346  >  443 Len=33"
"811","321.085794","192.168.1.7","157.240.216.60","TLSv1.2","97","Application Data"
"812","321.149055","157.240.216.60","192.168.1.7","TCP","66","443  >  38590 [ACK] Seq=8245 Ack=560 Win=202 Len=0 TSval=207996205 TSecr=1151870030"
"813","321.237331","157.240.216.60","192.168.1.7","TLSv1.2","104","Application Data"
"814","321.237359","192.168.1.7","157.240.216.60","TCP","66","38590  >  443 [ACK] Seq=560 Ack=8283 Win=501 Len=0 TSval=1151870181 TSecr=207996293"
"815","321.393997","192.168.1.7","192.168.1.5","TCP","176","60876  >  8009 [PSH, ACK] Seq=7173 Ack=7155 Win=501 Len=110 TSval=3801471784 TSecr=600290 [TCP segment of a reassembled PDU]"
"816","321.399582","192.168.1.5","192.168.1.7","TCP","176","8009  >  60876 [PSH, ACK] Seq=7155 Ack=7283 Win=1425 Len=110 TSval=600790 TSecr=3801471784 [TCP segment of a reassembled PDU]"
"817","321.399601","192.168.1.7","192.168.1.5","TCP","66","60876  >  8009 [ACK] Seq=7283 Ack=7265 Win=501 Len=0 TSval=3801471790 TSecr=600790"
"818","322.039677","Fiberhom_dd:8c:b8","IntelCor_7a:04:86","ARP","42","Who has 192.168.1.7? Tell 192.168.1.1"
"819","322.039687","IntelCor_7a:04:86","Fiberhom_dd:8c:b8","ARP","42","192.168.1.7 is at 64:32:a8:7a:04:86"
"820","326.400878","192.168.1.7","192.168.1.5","TCP","176","60876  >  8009 [PSH, ACK] Seq=7283 Ack=7265 Win=501 Len=110 TSval=3801476791 TSecr=600790 [TCP segment of a reassembled PDU]"
"821","326.405861","192.168.1.5","192.168.1.7","TCP","176","8009  >  60876 [PSH, ACK] Seq=7265 Ack=7393 Win=1425 Len=110 TSval=601291 TSecr=3801476791 [TCP segment of a reassembled PDU]"
"822","326.405895","192.168.1.7","192.168.1.5","TCP","66","60876  >  8009 [ACK] Seq=7393 Ack=7375 Win=501 Len=0 TSval=3801476796 TSecr=601291"
"823","326.955401","192.168.1.2","224.0.0.251","MDNS","136","Standard query 0x0013 PTR _%9E5E7C8F47989526C9BCD95D24084F6F0B27C5ED._sub._googlecast._tcp.local, ""QM"" question PTR _googlecast._tcp.local, ""QM"" question"
"824","326.955456","192.168.1.5","224.0.0.251","MDNS","456","Standard query response 0x0000 PTR UnionTV-7990a23fb007d577b5112dbed190e2c8._googlecast._tcp.local TXT, cache flush SRV, cache flush 0 0 8009 7990a23f-b007-d577-b511-2dbed190e2c8.local A, cache flush 192.168.1.5"
"825","326.955466","192.168.1.5","224.0.0.251","MDNS","408","Standard query response 0x0000 PTR UnionTV-7990a23fb007d577b5112dbed190e2c8._googlecast._tcp.local TXT, cache flush SRV, cache flush 0 0 8009 7990a23f-b007-d577-b511-2dbed190e2c8.local A, cache flush 192.168.1.5"
"826","331.125251","192.168.1.7","192.168.1.1","DNS","87","Standard query 0xb19c A web.whatsapp.com OPT"
"827","331.358181","192.168.1.1","192.168.1.7","DNS","140","Standard query response 0xb19c A web.whatsapp.com CNAME mmx-ds.cdn.whatsapp.net A 157.240.216.60 OPT"
"828","331.358771","192.168.1.7","157.240.216.60","TCP","74","55142  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=1151880303 TSecr=0 WS=128"
"829","331.375071","192.168.1.7","157.240.216.60","TCP","74","55144  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=1151880319 TSecr=0 WS=128"
"830","331.406474","192.168.1.7","192.168.1.5","TCP","176","60876  >  8009 [PSH, ACK] Seq=7393 Ack=7375 Win=501 Len=110 TSval=3801481797 TSecr=601291 [TCP segment of a reassembled PDU]"
"831","331.410555","192.168.1.5","192.168.1.7","TCP","176","8009  >  60876 [PSH, ACK] Seq=7375 Ack=7503 Win=1425 Len=110 TSval=601791 TSecr=3801481797 [TCP segment of a reassembled PDU]"
"832","331.410582","192.168.1.7","192.168.1.5","TCP","66","60876  >  8009 [ACK] Seq=7503 Ack=7485 Win=501 Len=0 TSval=3801481801 TSecr=601791"
"833","331.421130","157.240.216.60","192.168.1.7","TCP","74","443  >  55142 [SYN, ACK] Seq=0 Ack=1 Win=27760 Len=0 MSS=1400 SACK_PERM=1 TSval=2740563248 TSecr=1151880303 WS=256"
"834","331.421158","192.168.1.7","157.240.216.60","TCP","66","55142  >  443 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1151880365 TSecr=2740563248"
"835","331.421486","192.168.1.7","157.240.216.60","TLSv1.3","583","Client Hello"
"836","331.436678","157.240.216.60","192.168.1.7","TCP","74","443  >  55144 [SYN, ACK] Seq=0 Ack=1 Win=27760 Len=0 MSS=1400 SACK_PERM=1 TSval=2796918230 TSecr=1151880319 WS=256"
"837","331.436699","192.168.1.7","157.240.216.60","TCP","66","55144  >  443 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1151880381 TSecr=2796918230"
"838","331.436989","192.168.1.7","157.240.216.60","TLSv1.3","583","Client Hello"
"839","331.482837","157.240.216.60","192.168.1.7","TCP","66","443  >  55142 [ACK] Seq=1 Ack=518 Win=28928 Len=0 TSval=2740563310 TSecr=1151880366"
"840","331.483543","157.240.216.60","192.168.1.7","TLSv1.3","278","Server Hello, Change Cipher Spec, Application Data"
"841","331.483563","192.168.1.7","157.240.216.60","TCP","66","55142  >  443 [ACK] Seq=518 Ack=213 Win=64128 Len=0 TSval=1151880428 TSecr=2740563310"
"842","331.486414","192.168.1.7","157.240.216.60","TLSv1.3","130","Change Cipher Spec, Application Data"
"843","331.486556","192.168.1.7","157.240.216.60","TLSv1.3","158","Application Data"
"844","331.486718","192.168.1.7","157.240.216.60","TLSv1.3","420","Application Data"
"845","331.486991","192.168.1.7","157.240.216.60","TLSv1.3","928","Application Data"
"846","331.498477","157.240.216.60","192.168.1.7","TCP","66","443  >  55144 [ACK] Seq=1 Ack=518 Win=28928 Len=0 TSval=2796918292 TSecr=1151880381"
"847","331.499189","157.240.216.60","192.168.1.7","TLSv1.3","278","Server Hello, Change Cipher Spec, Application Data"
"848","331.499202","192.168.1.7","157.240.216.60","TCP","66","55144  >  443 [ACK] Seq=518 Ack=213 Win=64128 Len=0 TSval=1151880443 TSecr=2796918293"
"849","331.500256","192.168.1.7","157.240.216.60","TLSv1.3","130","Change Cipher Spec, Application Data"
"850","331.546509","157.240.216.60","192.168.1.7","TLSv1.3","223","Application Data"
"851","331.546538","192.168.1.7","157.240.216.60","TCP","66","55142  >  443 [ACK] Seq=1890 Ack=370 Win=64000 Len=0 TSval=1151880491 TSecr=2740563372"
"852","331.546561","157.240.216.60","192.168.1.7","TLSv1.3","140","Application Data"
"853","331.546566","192.168.1.7","157.240.216.60","TCP","66","55142  >  443 [ACK] Seq=1890 Ack=444 Win=64000 Len=0 TSval=1151880491 TSecr=2740563372"
"854","331.546572","157.240.216.60","192.168.1.7","TLSv1.3","97","Application Data"
"855","331.546577","192.168.1.7","157.240.216.60","TCP","66","55142  >  443 [ACK] Seq=1890 Ack=475 Win=64000 Len=0 TSval=1151880491 TSecr=2740563373"
"856","331.546581","157.240.216.60","192.168.1.7","TLSv1.3","101","Application Data"
"857","331.546588","192.168.1.7","157.240.216.60","TCP","66","55142  >  443 [ACK] Seq=1890 Ack=510 Win=64000 Len=0 TSval=1151880491 TSecr=2740563373"
"858","331.546759","192.168.1.7","157.240.216.60","TLSv1.3","97","Application Data"
"859","331.562306","157.240.216.60","192.168.1.7","TLSv1.3","223","Application Data"
"860","331.562332","192.168.1.7","157.240.216.60","TCP","66","55144  >  443 [ACK] Seq=582 Ack=370 Win=64000 Len=0 TSval=1151880506 TSecr=2796918355"
"861","331.562354","157.240.216.60","192.168.1.7","TLSv1.3","140","Application Data"
"862","331.562359","192.168.1.7","157.240.216.60","TCP","66","55144  >  443 [ACK] Seq=582 Ack=444 Win=64000 Len=0 TSval=1151880506 TSecr=2796918355"
"863","331.589102","157.240.216.60","192.168.1.7","TCP","66","443  >  55142 [ACK] Seq=510 Ack=1890 Win=31744 Len=0 TSval=2740563416 TSecr=1151880431"
"864","331.607480","157.240.216.60","192.168.1.7","TCP","66","443  >  55142 [ACK] Seq=510 Ack=1921 Win=31744 Len=0 TSval=2740563434 TSecr=1151880491"
"865","331.767346","157.240.216.60","192.168.1.7","TLSv1.3","268","Application Data"
"866","331.767372","192.168.1.7","157.240.216.60","TCP","66","55142  >  443 [ACK] Seq=1921 Ack=712 Win=64000 Len=0 TSval=1151880711 TSecr=2740563558"
"867","332.071881","192.168.1.7","216.58.222.78","UDP","75","49346  >  443 Len=33"
"868","332.153245","216.58.222.78","192.168.1.7","UDP","67","443  >  49346 Len=25"
"869","336.411344","192.168.1.7","192.168.1.5","TCP","176","60876  >  8009 [PSH, ACK] Seq=7503 Ack=7485 Win=501 Len=110 TSval=3801486801 TSecr=601791 [TCP segment of a reassembled PDU]"
"870","336.415706","192.168.1.5","192.168.1.7","TCP","176","8009  >  60876 [PSH, ACK] Seq=7485 Ack=7613 Win=1425 Len=110 TSval=602292 TSecr=3801486801 [TCP segment of a reassembled PDU]"
"871","336.415732","192.168.1.7","192.168.1.5","TCP","66","60876  >  8009 [ACK] Seq=7613 Ack=7595 Win=501 Len=0 TSval=3801486806 TSecr=602292"
"872","340.755542","192.168.1.7","34.247.232.119","TCP","97","[TCP Retransmission] 57428  >  443 [FIN, PSH, ACK] Seq=968 Ack=4024 Win=64128 Len=31 TSval=3567585152 TSecr=4027650508"
"873","341.417120","192.168.1.7","192.168.1.5","TCP","176","60876  >  8009 [PSH, ACK] Seq=7613 Ack=7595 Win=501 Len=110 TSval=3801491807 TSecr=602292 [TCP segment of a reassembled PDU]"
"874","341.421216","192.168.1.5","192.168.1.7","TCP","176","8009  >  60876 [PSH, ACK] Seq=7595 Ack=7723 Win=1425 Len=110 TSval=602792 TSecr=3801491807 [TCP segment of a reassembled PDU]"
"875","341.421236","192.168.1.7","192.168.1.5","TCP","66","60876  >  8009 [ACK] Seq=7723 Ack=7705 Win=501 Len=0 TSval=3801491811 TSecr=602792"
"876","342.724316","192.168.1.5","224.0.0.251","MDNS","448","Standard query response 0x0000 TXT, cache flush PTR _androidtvremote._tcp.local PTR MATIASMOREIRA._androidtvremote._tcp.local SRV, cache flush 0 0 6466 Android.local PTR, cache flush Android.local PTR, cache flush Android.local A, cache flush 192.168.1.5 AAAA, cache flush fe80::fa4f:adff:fe1c:cc48 NSEC, cache flush MATIASMOREIRA._androidtvremote._tcp.local NSEC, cache flush 5.1.168.192.in-addr.arpa NSEC, cache flush 8.4.C.C.C.1.E.F.F.F.D.A.F.4.A.F.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush Android.local"
"877","342.724356","fe80::fa4f:adff:fe1c:cc48","ff02::fb","MDNS","468","Standard query response 0x0000 TXT, cache flush PTR _androidtvremote._tcp.local PTR MATIASMOREIRA._androidtvremote._tcp.local SRV, cache flush 0 0 6466 Android.local PTR, cache flush Android.local PTR, cache flush Android.local A, cache flush 192.168.1.5 AAAA, cache flush fe80::fa4f:adff:fe1c:cc48 NSEC, cache flush MATIASMOREIRA._androidtvremote._tcp.local NSEC, cache flush 5.1.168.192.in-addr.arpa NSEC, cache flush 8.4.C.C.C.1.E.F.F.F.D.A.F.4.A.F.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush Android.local"
"878","342.803542","192.168.1.7","64.233.190.188","TCP","66","[TCP Keep-Alive] 34116  >  443 [ACK] Seq=27 Ack=27 Win=501 Len=0 TSval=3028878612 TSecr=3733969618"
"879","342.899548","64.233.190.188","192.168.1.7","TCP","66","[TCP Keep-Alive ACK] 443  >  34116 [ACK] Seq=27 Ack=28 Win=265 Len=0 TSval=3734016638 TSecr=3028695646"
"880","344.085828","192.168.1.7","157.240.216.60","TLSv1.2","97","Application Data"
"881","344.148152","157.240.216.60","192.168.1.7","TCP","66","443  >  38590 [ACK] Seq=8283 Ack=591 Win=202 Len=0 TSval=208019203 TSecr=1151893030"
"882","344.236279","157.240.216.60","192.168.1.7","TLSv1.2","104","Application Data"
"883","344.236307","192.168.1.7","157.240.216.60","TCP","66","38590  >  443 [ACK] Seq=591 Ack=8321 Win=501 Len=0 TSval=1151893180 TSecr=208019291"
"884","346.421898","192.168.1.7","192.168.1.5","TCP","176","60876  >  8009 [PSH, ACK] Seq=7723 Ack=7705 Win=501 Len=110 TSval=3801496812 TSecr=602792 [TCP segment of a reassembled PDU]"
"885","346.427024","192.168.1.5","192.168.1.7","TCP","176","8009  >  60876 [PSH, ACK] Seq=7705 Ack=7833 Win=1425 Len=110 TSval=603293 TSecr=3801496812 [TCP segment of a reassembled PDU]"
"886","346.427044","192.168.1.7","192.168.1.5","TCP","66","60876  >  8009 [ACK] Seq=7833 Ack=7815 Win=501 Len=0 TSval=3801496817 TSecr=603293"
"887","346.922868","192.168.1.2","224.0.0.251","MDNS","136","Standard query 0x0014 PTR _%9E5E7C8F47989526C9BCD95D24084F6F0B27C5ED._sub._googlecast._tcp.local, ""QM"" question PTR _googlecast._tcp.local, ""QM"" question"
"888","346.922915","192.168.1.5","224.0.0.251","MDNS","456","Standard query response 0x0000 PTR UnionTV-7990a23fb007d577b5112dbed190e2c8._googlecast._tcp.local TXT, cache flush SRV, cache flush 0 0 8009 7990a23f-b007-d577-b511-2dbed190e2c8.local A, cache flush 192.168.1.5"
"889","346.922921","192.168.1.5","224.0.0.251","MDNS","408","Standard query response 0x0000 PTR UnionTV-7990a23fb007d577b5112dbed190e2c8._googlecast._tcp.local TXT, cache flush SRV, cache flush 0 0 8009 7990a23f-b007-d577-b511-2dbed190e2c8.local A, cache flush 192.168.1.5"
"890","348.947541","192.168.1.7","192.168.1.5","TCP","66","[TCP Dup ACK 89#7] 40280  >  8008 [ACK] Seq=1 Ack=1 Win=501 Len=0 TSval=3801499338 TSecr=599040"
"891","348.950704","192.168.1.5","192.168.1.7","TCP","66","[TCP Dup ACK 90#7] [TCP ACKed unseen segment] 8008  >  40280 [ACK] Seq=1 Ack=2 Win=1375 Len=0 TSval=603545 TSecr=3797710348"
"892","351.427640","192.168.1.7","192.168.1.5","TCP","176","60876  >  8009 [PSH, ACK] Seq=7833 Ack=7815 Win=501 Len=110 TSval=3801501818 TSecr=603293 [TCP segment of a reassembled PDU]"
"893","351.432461","192.168.1.5","192.168.1.7","TCP","176","8009  >  60876 [PSH, ACK] Seq=7815 Ack=7943 Win=1425 Len=110 TSval=603794 TSecr=3801501818 [TCP segment of a reassembled PDU]"
